id,店名,地区,月〜木,金,土,日,電話番号,座席数,URL
689,東京大学工学部店,東京都文京区,08:00-20:00,08:00-20:00,09:00-20:00,09:00-20:00,03-5842-5716,12,http://www.starbucks.co.jp/store/search/detail.php?id=689
191,王子駅前店,東京都北区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-3911-7891,47,http://www.starbucks.co.jp/store/search/detail.php?id=191
851,アトレヴィ田端店,東京都北区,07:00-22:00,07:00-22:00,08:00-21:00,08:00-21:00,03-5832-6107,36,http://www.starbucks.co.jp/store/search/detail.php?id=851
118,赤羽駅前店,東京都北区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-3598-0121,44,http://www.starbucks.co.jp/store/search/detail.php?id=118
562,東武北千住駅店,東京都足立区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5813-5051,68,http://www.starbucks.co.jp/store/search/detail.php?id=562
850,ルミネ北千住店,東京都足立区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5284-1416,56,http://www.starbucks.co.jp/store/search/detail.php?id=850
264,金町駅南口店,東京都葛飾区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-22:00,03-3826-2323,73,http://www.starbucks.co.jp/store/search/detail.php?id=264
656,アリオ亀有店,東京都葛飾区,09:30-23:00,09:30-23:00,09:30-23:00,09:30-23:00,03-3601-2209,58,http://www.starbucks.co.jp/store/search/detail.php?id=656
987,錦糸町テルミナ2店,東京都墨田区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5619-1601,95,http://www.starbucks.co.jp/store/search/detail.php?id=987
347,錦糸町 丸井店,東京都墨田区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3631-4701,73,http://www.starbucks.co.jp/store/search/detail.php?id=347
1038,東京スカイツリー・ソラマチ東6階店,東京都墨田区,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,03-5610-2874,113,http://www.starbucks.co.jp/store/search/detail.php?id=1038
1040,東京スカイツリー・ソラマチ西1階店,東京都墨田区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5610-3014,34,http://www.starbucks.co.jp/store/search/detail.php?id=1040
179,木場イトーヨーカドー店,東京都江東区,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,03-5606-2791,118,http://www.starbucks.co.jp/store/search/detail.php?id=179
350,ヴィーナスフォート ファミリー店,東京都江東区,09:30-21:00,09:30-21:00,09:30-22:00,09:30-22:00,03-5500-5090,65,http://www.starbucks.co.jp/store/search/detail.php?id=350
1070,ダイバーシティ東京 プラザ店,東京都江東区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,03-3527-8175,46,http://www.starbucks.co.jp/store/search/detail.php?id=1070
961,アクアシティお台場店,東京都港区,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,03-5564-2010,108,http://www.starbucks.co.jp/store/search/detail.php?id=961
218,豊洲センタービル店,東京都江東区,07:00-21:00,07:00-21:00,08:00-20:00,08:00-20:00,03-5548-1458,34,http://www.starbucks.co.jp/store/search/detail.php?id=218
699,ららぽーと豊洲店,東京都江東区,10:00-21:00,10:00-21:00,10:00-22:00,10:00-22:00,03-6910-1336,36,http://www.starbucks.co.jp/store/search/detail.php?id=699
175,アトレ亀戸店,東京都江東区,07:00-22:00,07:00-22:30,07:00-22:00,07:00-22:00,03-5609-1485,42,http://www.starbucks.co.jp/store/search/detail.php?id=175
958,アリオ北砂店,東京都江東区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,03-5857-2421,46,http://www.starbucks.co.jp/store/search/detail.php?id=958
185,イオン南砂店,東京都江東区,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,03-5677-3769,78,http://www.starbucks.co.jp/store/search/detail.php?id=185
222,天王洲店,東京都品川区,07:00-22:00,07:00-22:00,07:00-21:00,07:00-21:00,03-5461-0652,50,http://www.starbucks.co.jp/store/search/detail.php?id=222
996,阪急大井町ガーデン店,東京都品川区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5709-7307,79,http://www.starbucks.co.jp/store/search/detail.php?id=996
525,東京急行大井町駅店,東京都品川区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5746-0201,45,http://www.starbucks.co.jp/store/search/detail.php?id=525
316,アトレ目黒１店,東京都品川区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-6408-8482,35,http://www.starbucks.co.jp/store/search/detail.php?id=316
808,レミィ五反田店,東京都品川区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5795-4321,52,http://www.starbucks.co.jp/store/search/detail.php?id=808
24,西五反田店,東京都品川区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5434-2219,78,http://www.starbucks.co.jp/store/search/detail.php?id=24
32,ゲートシティ大崎店,東京都品川区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5496-3027,111,http://www.starbucks.co.jp/store/search/detail.php?id=32
2041,TSUTAYA 大崎駅前店,東京都品川区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,03-5434-6969,92,http://www.starbucks.co.jp/store/search/detail.php?id=2041
901,アトレ大森店,東京都大田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5767-9972,28,http://www.starbucks.co.jp/store/search/detail.php?id=901
2011,羽田空港第２ターミナル南ピア店,東京都大田区,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,03-6428-4943,4,http://www.starbucks.co.jp/store/search/detail.php?id=2011
2001,羽田空港第2ターミナル北ピア店,東京都大田区,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,03-6428-4937,6,http://www.starbucks.co.jp/store/search/detail.php?id=2001
735,羽田空港第1ターミナル　マーケットプレイス3階店,東京都大田区,06:30-20:00,06:30-20:00,06:30-20:00,06:30-20:00,03-5757-9088,46,http://www.starbucks.co.jp/store/search/detail.php?id=735
618,グランデュオ蒲田店,東京都大田区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5713-6310,38,http://www.starbucks.co.jp/store/search/detail.php?id=618
886,神宮前6丁目店,東京都渋谷区,07:00-22:00,07:00-22:00,07:00-21:00,07:00-21:00,03-5766-5477,80,http://www.starbucks.co.jp/store/search/detail.php?id=886
1046,表参道 神宮前4丁目店,東京都渋谷区,07:00-22:30,07:00-22:30,08:00-22:00,08:00-22:00,03-5772-7627,83,http://www.starbucks.co.jp/store/search/detail.php?id=1046
873,明治神宮前メトロピア店,東京都渋谷区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-6419-9311,21,http://www.starbucks.co.jp/store/search/detail.php?id=873
196,表参道B-SIDE店,東京都渋谷区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,03-3797-6821,88,http://www.starbucks.co.jp/store/search/detail.php?id=196
1062,東急プラザ 表参道原宿店,東京都渋谷区,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,03-5414-5851,102,http://www.starbucks.co.jp/store/search/detail.php?id=1062
11,原宿店,東京都渋谷区,07:30-22:30,07:30-22:30,08:00-22:30,08:00-22:00,03-5413-0330,27,http://www.starbucks.co.jp/store/search/detail.php?id=11
97,渋谷クロスタワー店,東京都渋谷区,07:00-20:00,07:00-20:00,10:00-19:00,11:00-18:00,03-3498-8139,53,http://www.starbucks.co.jp/store/search/detail.php?id=97
77,渋谷３丁目店,東京都渋谷区,07:00-22:00,07:00-22:00,07:30-22:00,07:30-21:00,03-5467-2005,67,http://www.starbucks.co.jp/store/search/detail.php?id=77
356,渋谷２丁目店,東京都渋谷区,07:00-22:00,07:00-22:30,07:00-22:30,07:00-22:00,03-3406-0180,32,http://www.starbucks.co.jp/store/search/detail.php?id=356
422,広尾店,東京都渋谷区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-21:30,03-3473-8720,113,http://www.starbucks.co.jp/store/search/detail.php?id=422
552,アトレ恵比寿店,東京都渋谷区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5475-8402,34,http://www.starbucks.co.jp/store/search/detail.php?id=552
125,恵比寿ユニオンビル店,東京都渋谷区,06:30-22:30,06:30-22:30,07:00-22:30,07:00-22:30,03-5722-5051,50,http://www.starbucks.co.jp/store/search/detail.php?id=125
2044,代官山 蔦屋書店,東京都渋谷区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,03-3770-6363,100,http://www.starbucks.co.jp/store/search/detail.php?id=2044
114,渋谷公園通り店,東京都渋谷区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5458-2610,61,http://www.starbucks.co.jp/store/search/detail.php?id=114
488,渋谷ファイヤー通り店,東京都渋谷区,07:30-22:00,07:30-22:00,07:30-22:00,08:00-22:00,03-5728-6285,48,http://www.starbucks.co.jp/store/search/detail.php?id=488
435,渋谷オルガン坂店,東京都渋谷区,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,03-5459-7235,59,http://www.starbucks.co.jp/store/search/detail.php?id=435
2003,SHIBUYA TSUTAYA店,東京都渋谷区,06:30-28:00,06:30-28:00,06:30-28:00,06:30-28:00,03-3770-2301,99,http://www.starbucks.co.jp/store/search/detail.php?id=2003
9,渋谷文化村通り店,東京都渋谷区,07:00-28:45,07:00-28:45,07:00-28:45,07:00-28:45,03-5456-1950,77,http://www.starbucks.co.jp/store/search/detail.php?id=9
101,渋谷マークシティ店,東京都渋谷区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3461-0739,82,http://www.starbucks.co.jp/store/search/detail.php?id=101
946,恵比寿ガーデンプレイス店,東京都渋谷区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-5793-1155,52,http://www.starbucks.co.jp/store/search/detail.php?id=946
801,北参道店,東京都渋谷区,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,03-5414-3941,29,http://www.starbucks.co.jp/store/search/detail.php?id=801
204,新宿南口店,東京都渋谷区,07:00-21:00,07:00-21:00,07:30-21:00,07:30-20:30,03-5388-9411,39,http://www.starbucks.co.jp/store/search/detail.php?id=204
802,代々木店,東京都渋谷区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-5304-0158,28,http://www.starbucks.co.jp/store/search/detail.php?id=802
16,新宿サザンテラス店,東京都渋谷区,07:00-22:30,07:00-23:00,07:00-23:00,07:00-22:30,03-3370-3255,143,http://www.starbucks.co.jp/store/search/detail.php?id=16
130,新宿マインズタワー店,東京都渋谷区,07:00-20:30,07:00-20:30,08:00-20:30,08:00-20:30,03-3373-3370,56,http://www.starbucks.co.jp/store/search/detail.php?id=130
1007,アコルデ代々木上原店,東京都渋谷区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5452-1060,42,http://www.starbucks.co.jp/store/search/detail.php?id=1007
161,碑文谷ダイエー店,東京都目黒区,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,03-5704-6761,33,http://www.starbucks.co.jp/store/search/detail.php?id=161
23,学芸大駅前店,東京都目黒区,07:30-22:30,07:30-22:30,08:00-22:30,08:00-22:30,03-5722-5490,62,http://www.starbucks.co.jp/store/search/detail.php?id=23
50,自由が丘店,東京都目黒区,07:00-22:30,07:00-23:00,07:30-23:00,07:30-23:00,03-5701-3217,109,http://www.starbucks.co.jp/store/search/detail.php?id=50
156,自由が丘駅前店,東京都目黒区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3725-8471,74,http://www.starbucks.co.jp/store/search/detail.php?id=156
250,中目黒山手通り店,東京都目黒区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5721-9293,52,http://www.starbucks.co.jp/store/search/detail.php?id=250
359,中目黒駅前店,東京都目黒区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3792-5261,68,http://www.starbucks.co.jp/store/search/detail.php?id=359
813,目黒権之助坂店,東京都目黒区,07:00-22:00,07:00-22:00,08:00-21:00,08:00-21:00,03-5436-2253,28,http://www.starbucks.co.jp/store/search/detail.php?id=813
70,三軒茶屋店,東京都世田谷区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-5430-5088,75,http://www.starbucks.co.jp/store/search/detail.php?id=70
19,下北沢店,東京都世田谷区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,03-3467-0266,68,http://www.starbucks.co.jp/store/search/detail.php?id=19
22,明大前店,東京都世田谷区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,03-5376-6931,51,http://www.starbucks.co.jp/store/search/detail.php?id=22
1102,芦花公園店,東京都世田谷区,06:00-26:00,06:00-26:00,06:00-26:00,06:00-26:00,03-5316-6502,73,http://www.starbucks.co.jp/store/search/detail.php?id=1102
625,成城店,東京都世田谷区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:00,03-5727-3502,71,http://www.starbucks.co.jp/store/search/detail.php?id=625
1148,玉川3丁目店,東京都世田谷区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,03-5797-2350,52,http://www.starbucks.co.jp/store/search/detail.php?id=1148
965,二子玉川ライズ　ドッグウッドプラザ店,東京都世田谷区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5491-4581,50,http://www.starbucks.co.jp/store/search/detail.php?id=965
628,用賀店,東京都世田谷区,06:00-26:00,06:00-26:00,06:00-26:00,06:00-26:00,03-5491-4086,100,http://www.starbucks.co.jp/store/search/detail.php?id=628
2012,TSUTAYA 馬事公苑店,東京都世田谷区,08:00-27:00,08:00-27:00,08:00-27:00,07:00-27:00,03-5450-1001,51,http://www.starbucks.co.jp/store/search/detail.php?id=2012
459,玉川高島屋Ｓ・Ｃ店（WBS),東京都世田谷区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,03-5797-3123,0,http://www.starbucks.co.jp/store/search/detail.php?id=459
461,玉川高島屋Ｓ・Ｃ店,東京都世田谷区,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,03-5797-3121,213,http://www.starbucks.co.jp/store/search/detail.php?id=461
1061,アトレ四谷店,東京都新宿区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,03-5368-1751,30,http://www.starbucks.co.jp/store/search/detail.php?id=1061
18,四谷３丁目店,東京都新宿区,07:00-21:00,07:00-21:00,08:00-21:00,08:00-20:00,03-3356-3991,53,http://www.starbucks.co.jp/store/search/detail.php?id=18
478,西武新宿ＰｅＰｅ店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5155-3826,78,http://www.starbucks.co.jp/store/search/detail.php?id=478
798,新宿サブナード店,東京都新宿区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5312-0531,48,http://www.starbucks.co.jp/store/search/detail.php?id=798
323,新宿新南口店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3356-4580,88,http://www.starbucks.co.jp/store/search/detail.php?id=323
787,ルミネエスト新宿店,東京都新宿区,07:30-23:00,07:30-23:00,07:30-23:00,07:30-23:00,03-3351-8134,47,http://www.starbucks.co.jp/store/search/detail.php?id=787
891,新宿マルイ本館2階店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5919-8023,55,http://www.starbucks.co.jp/store/search/detail.php?id=891
214,新宿ダイアンビル店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3353-4775,57,http://www.starbucks.co.jp/store/search/detail.php?id=214
378,ルミネ新宿店,東京都新宿区,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,03-3342-8678,82,http://www.starbucks.co.jp/store/search/detail.php?id=378
235,新宿グリーンタワービル店,東京都新宿区,07:00-20:00,07:00-20:00,07:30-19:30,07:30-19:30,03-3342-7337,30,http://www.starbucks.co.jp/store/search/detail.php?id=235
686,新宿西口店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5324-0106,56,http://www.starbucks.co.jp/store/search/detail.php?id=686
46,西新宿三井ビル店,東京都新宿区,07:30-20:00,07:30-20:00,10:00-18:00,"",03-5323-5631,65,http://www.starbucks.co.jp/store/search/detail.php?id=46
754,慶應義塾大学病院店,東京都新宿区,07:00-21:00,07:00-21:00,07:00-21:00,08:00-20:00,03-5369-3186,16,http://www.starbucks.co.jp/store/search/detail.php?id=754
86,飯田橋軽子坂店,東京都新宿区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-5261-8040,36,http://www.starbucks.co.jp/store/search/detail.php?id=86
339,飯田橋メトロピア店,東京都新宿区,06:30-22:30,06:30-22:30,07:00-22:30,07:00-21:30,03-3269-3898,8,http://www.starbucks.co.jp/store/search/detail.php?id=339
1083,神楽坂下店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5227-7671,60,http://www.starbucks.co.jp/store/search/detail.php?id=1083
903,新宿三井ビル店,東京都新宿区,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,03-5324-0741,53,http://www.starbucks.co.jp/store/search/detail.php?id=903
919,新宿野村ビル店,東京都新宿区,07:00-21:00,07:00-21:00,08:00-20:00,09:00-20:00,03-5909-8817,32,http://www.starbucks.co.jp/store/search/detail.php?id=919
434,新宿エルタワー店,東京都新宿区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5339-0975,0,http://www.starbucks.co.jp/store/search/detail.php?id=434
229,中野通り店,東京都中野区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3388-2980,84,http://www.starbucks.co.jp/store/search/detail.php?id=229
443,阿佐ヶ谷駅前店,東京都杉並区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5327-6095,51,http://www.starbucks.co.jp/store/search/detail.php?id=443
783,ルミネ荻窪店,東京都杉並区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5347-2825,33,http://www.starbucks.co.jp/store/search/detail.php?id=783
173,高田馬場早稲田通り店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3207-5800,22,http://www.starbucks.co.jp/store/search/detail.php?id=173
66,西武高田馬場駅店,東京都新宿区,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,03-5291-2931,41,http://www.starbucks.co.jp/store/search/detail.php?id=66
524,大塚駅前店,東京都豊島区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5961-5920,27,http://www.starbucks.co.jp/store/search/detail.php?id=524
789,池袋サンシャイン通り店,東京都豊島区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5953-3525,31,http://www.starbucks.co.jp/store/search/detail.php?id=789
327,池袋サンシャインシティ アルパ店,東京都豊島区,07:00-22:00,07:00-22:00,07:30-22:00,07:30-22:00,03-3980-8161,85,http://www.starbucks.co.jp/store/search/detail.php?id=327
369,池袋西口店,東京都豊島区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-5951-1007,54,http://www.starbucks.co.jp/store/search/detail.php?id=369
1065,ルミネ池袋店,東京都豊島区,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,03-5928-5091,46,http://www.starbucks.co.jp/store/search/detail.php?id=1065
853,マルイシティ池袋店,東京都豊島区,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,03-5979-6415,36,http://www.starbucks.co.jp/store/search/detail.php?id=853
38,池袋明治通り店,東京都豊島区,07:00-22:30,07:00-23:00,07:00-23:00,07:00-23:00,03-3590-0065,90,http://www.starbucks.co.jp/store/search/detail.php?id=38
591,池袋ショッピングパーク店,東京都豊島区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5911-5661,40,http://www.starbucks.co.jp/store/search/detail.php?id=591
182,南池袋店,東京都豊島区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-5391-0089,77,http://www.starbucks.co.jp/store/search/detail.php?id=182
1079,東武池袋店,東京都豊島区,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,03-5928-1380,64,http://www.starbucks.co.jp/store/search/detail.php?id=1079
648,日本大学板橋病院店,東京都板橋区,07:00-21:00,07:00-21:00,07:00-20:00,10:00-20:00,03-5917-4730,10,http://www.starbucks.co.jp/store/search/detail.php?id=648
135,イオン板橋店,東京都板橋区,08:00-22:00,08:00-22:30,08:00-22:30,08:00-22:30,03-3933-1067,66,http://www.starbucks.co.jp/store/search/detail.php?id=135
572,豊島園駅前店,東京都練馬区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-5912-6881,50,http://www.starbucks.co.jp/store/search/detail.php?id=572
387,大泉学園ゆめりあフェンテ店,東京都練馬区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5933-0261,54,http://www.starbucks.co.jp/store/search/detail.php?id=387
964,アトレ吉祥寺店,東京都武蔵野市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,0422-22-2059,41,http://www.starbucks.co.jp/store/search/detail.php?id=964
39,井の頭公園店,東京都武蔵野市,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,0422-47-3406,44,http://www.starbucks.co.jp/store/search/detail.php?id=39
71,吉祥寺東急店,東京都武蔵野市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0422-20-0735,131,http://www.starbucks.co.jp/store/search/detail.php?id=71
341,吉祥寺駅前店,東京都武蔵野市,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,0422-20-2406,63,http://www.starbucks.co.jp/store/search/detail.php?id=341
200,武蔵境イトーヨーカドー店,東京都武蔵野市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0422-34-7308,81,http://www.starbucks.co.jp/store/search/detail.php?id=200
943,アトレヴィ三鷹店,東京都三鷹市,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,0422-45-6271,48,http://www.starbucks.co.jp/store/search/detail.php?id=943
695,杏林大学病院店,東京都三鷹市,07:00-21:00,07:00-21:00,07:00-21:00,10:00-20:00,0422-40-0331,16,http://www.starbucks.co.jp/store/search/detail.php?id=695
143,仙川駅前店,東京都調布市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5384-6150,50,http://www.starbucks.co.jp/store/search/detail.php?id=143
589,府中くるる店,東京都府中市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,042-354-8830,60,http://www.starbucks.co.jp/store/search/detail.php?id=589
131,国分寺店,東京都国分寺市,07:00-22:30,07:00-22:30,07:30-22:30,07:30-22:30,042-359-0081,70,http://www.starbucks.co.jp/store/search/detail.php?id=131
447,国立店,東京都国立市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-580-2561,84,http://www.starbucks.co.jp/store/search/detail.php?id=447
921,立川若葉店,東京都立川市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,042-538-0555,63,http://www.starbucks.co.jp/store/search/detail.php?id=921
195,立川伊勢丹店,東京都立川市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,042-526-8920,68,http://www.starbucks.co.jp/store/search/detail.php?id=195
393,ルミネ立川店,東京都立川市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-540-0930,68,http://www.starbucks.co.jp/store/search/detail.php?id=393
812,イオンモール日の出パブリックコート店,東京都西多摩郡,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,042-588-8089,40,http://www.starbucks.co.jp/store/search/detail.php?id=812
811,イオンモール日の出店,東京都西多摩郡,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,042-588-8041,42,http://www.starbucks.co.jp/store/search/detail.php?id=811
354,ザ・モールみずほ１６店,東京都西多摩郡,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,042-556-1025,84,http://www.starbucks.co.jp/store/search/detail.php?id=354
745,日野万願寺店,東京都日野市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-582-6630,52,http://www.starbucks.co.jp/store/search/detail.php?id=745
445,八王子東急スクエア店,東京都八王子市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0426-43-8038,50,http://www.starbucks.co.jp/store/search/detail.php?id=445
1098,多摩野猿街道店,東京都八王子市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,042-670-2280,75,http://www.starbucks.co.jp/store/search/detail.php?id=1098
1119,フレンテ南大沢店,東京都八王子市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-670-5031,45,http://www.starbucks.co.jp/store/search/detail.php?id=1119
985,サザンスカイタワー八王子店,東京都八王子市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-655-8345,33,http://www.starbucks.co.jp/store/search/detail.php?id=985
1056,元八王子店,東京都八王子市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,042-620-5681,60,http://www.starbucks.co.jp/store/search/detail.php?id=1056
102,南町田グランベリーモール店,東京都町田市,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,042-795-2495,99,http://www.starbucks.co.jp/store/search/detail.php?id=102
633,町田金森店,東京都町田市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-788-2415,56,http://www.starbucks.co.jp/store/search/detail.php?id=633
898,町田パリオ店,東京都町田市,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,042-710-8841,66,http://www.starbucks.co.jp/store/search/detail.php?id=898
658,多摩境店,東京都町田市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-798-5265,63,http://www.starbucks.co.jp/store/search/detail.php?id=658
4,町田東急ツインズ店,東京都町田市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,042-728-3822,69,http://www.starbucks.co.jp/store/search/detail.php?id=4
637,鶴川店,東京都町田市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-737-6577,57,http://www.starbucks.co.jp/store/search/detail.php?id=637
580,昭島モリタウン店,東京都昭島市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,042-500-5801,48,http://www.starbucks.co.jp/store/search/detail.php?id=580
543,福生西友店,東京都福生市,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,042-539-0717,52,http://www.starbucks.co.jp/store/search/detail.php?id=543
844,カインズホーム青梅店,東京都青梅市,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,0428-30-3200,50,http://www.starbucks.co.jp/store/search/detail.php?id=844
479,清瀬駅前店,東京都清瀬市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0424-96-7705,35,http://www.starbucks.co.jp/store/search/detail.php?id=479
89,聖蹟桜ヶ丘オーパ店,東京都多摩市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,042-356-3341,101,http://www.starbucks.co.jp/store/search/detail.php?id=89
370,多摩センター三越店,東京都多摩市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-338-2361,93,http://www.starbucks.co.jp/store/search/detail.php?id=370
725,イオンモールむさし村山店,東京都武蔵村山市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,042-566-8528,47,http://www.starbucks.co.jp/store/search/detail.php?id=725
113,川崎モアーズ店,神奈川県川崎市川崎区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,044-200-0977,100,http://www.starbucks.co.jp/store/search/detail.php?id=113
888,アトレ川崎店,神奈川県川崎市川崎区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,044-221-6333,78,http://www.starbucks.co.jp/store/search/detail.php?id=888
409,川崎 ラ チッタデッラ店,神奈川県川崎市川崎区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,044-223-1570,94,http://www.starbucks.co.jp/store/search/detail.php?id=409
